case_id,sanctioned_state,sanctioning_state,begin,end,trade,descr_trade,arms,military,financial,travel,other,target_mult,sender_mult,objective,success
1067,Qatar,Chad,2017,2018,0,,0,0,0,0,1,0,0,"terrorism,policy_change","failed,failed"
1068,Qatar,Maldives,2017,2019,0,,0,0,0,0,1,0,0,"terrorism,policy_change","failed,failed"
1069,Qatar,"Mauritania, Djibouti, Comoros, Jordan, Libya, Yemen, North, Niger",2017,2021,0,,0,0,0,0,1,0,1,"terrorism,policy_change","failed,failed"
1070,Qatar,"Saudi Arabia, United Arab Emirates, Bahrain, Egypt, Arab Rep.",2017,2021,0,,0,0,0,1,1,0,1,"terrorism,policy_change","failed,failed"
1071,Qatar,Senegal,2017,2017,0,,0,0,0,0,1,0,0,"terrorism,policy_change","failed,failed"
1072,Russia,United States,2017,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,policy_change,ongoing
1073,Sierra Leone,United States,2017,2021,0,,0,0,0,1,0,0,0,policy_change,failed
1074,Somalia,United States,2017,2022,0,,0,0,0,1,0,0,0,terrorism,ongoing
1075,Sudan,United States,2017,2017,0,,0,0,0,1,0,0,0,terrorism,failed
1076,Syria,United States,2017,2022,0,,0,0,0,1,0,0,0,terrorism,ongoing
1077,Venezuela,Canada,2017,2022,0,,0,0,1,1,0,0,0,"democracy,human_rights","ongoing,ongoing"
1078,Venezuela,"EU, Macedonia, Montenegro, Albania, Bosnia and Herzegovina, Iceland, Liechtenstein,  Norway, Moldova, Georgia",2017,2022,1,exp_part,1,1,1,1,0,0,1,"democracy,human_rights","ongoing,ongoing"
1079,Venezuela,Peru,2017,2022,0,,0,0,0,0,1,0,0,"democracy,human_rights","ongoing,ongoing"
1080,Venezuela,United States,2017,2022,0,,0,0,1,1,0,0,0,"democracy,human_rights,terrorism","ongoing,ongoing,ongoing"
1081,"Yemen, North",United States,2017,2022,0,,0,0,0,1,0,0,0,terrorism,ongoing
1082,Belize,United States,2018,2022,0,,0,0,1,0,0,0,0,"human_rights,other","ongoing,ongoing"
1083,Burkina Faso,United States,2018,2022,0,,0,0,1,0,0,0,0,terrorism,ongoing
1084,Cambodia,Australia,2018,2022,0,,0,0,1,0,0,0,0,"democracy,human_rights","ongoing,ongoing"
1085,Cambodia,United States,2018,2022,0,,0,1,1,0,0,0,0,"democracy,human_rights","ongoing,ongoing"
1086,China,United States,2018,2018,1,"exp_part, imp_part",0,0,0,0,0,0,0,policy_change,success_total
1087,China,United States,2018,2022,1,"exp_part, imp_part",1,0,1,0,0,0,0,policy_change,ongoing
1088,Colombia,United States,2018,2022,0,,0,0,1,0,0,0,0,other,ongoing
1089,Dominican Republic,United States,2018,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,other,ongoing
1090,Ghana,United States,2018,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,terrorism,ongoing
1091,Guinea-Bissau,ECOWAS,2018,2022,0,,0,0,1,1,0,0,1,policy_change,ongoing
1092,Indonesia,Australia,2018,2022,0,,0,0,1,0,0,0,0,"democracy,human_rights","ongoing,ongoing"
1093,Iran,"Korea, South",2018,2022,1,imp_part,0,0,0,0,0,0,0,prevent_war,ongoing
1094,Iran,United States,2018,2022,1,"exp_part,imp_part",0,0,1,1,0,0,0,terrorism,ongoing
1095,Laos,United States,2018,2022,0,,0,0,0,1,0,0,0,policy_change,failed
1096,Lebanon,United States,2018,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,terrorism,ongoing
1097,Myanmar,Switzerland,2018,2022,0,,0,0,1,1,0,0,0,"human_rights,democracy","ongoing,ongoing"
1098,Myanmar,United States,2018,2022,0,,0,0,0,1,0,0,0,other,ongoing
1099,Nicaragua,United States,2018,2022,1,"exp_part, imp_part",0,0,1,1,0,0,0,"human_rights,democracy,other","ongoing,ongoing,ongoing"
1100,Pakistan,United States,2018,2019,0,,0,1,0,0,0,0,0,"terrorism,end_war","nego_settlement,nego_settlement"
1101,Palestine,United States,2018,2021,0,,0,0,1,0,0,0,0,policy_change,success_part
1102,Saudi Arabia,"United States, France, Germany, Canada",2018,2022,1,"exp_part, imp_part",0,0,1,1,0,0,1,"democracy,human_rights","ongoing,ongoing"
1103,Sierra Leone,United States,2018,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,terrorism,ongoing
1104,South Sudan,United States,2018,2022,0,,1,0,0,0,0,0,0,"territorial_conflict,end_war","ongoing,ongoing"
1105,Tanzania,Denmark,2018,2022,0,,0,0,1,0,0,0,0,human_rights,ongoing
1106,Tanzania,EU,2018,2022,0,,0,0,1,0,1,0,1,human_rights,ongoing
1107,Turkey,United States,2018,2018,1,"exp_part, imp_part",0,0,1,1,0,0,0,"democracy,human_rights,other","success_total,success_total,success_total"
1108,Venezuela,Switzerland,2018,2022,1,exp_part,1,0,1,1,0,0,0,"democracy,human_rights","ongoing,ongoing"
1109,Cambodia,United States,2019,2022,0,,0,0,1,1,0,0,0,"democracy,human_rights","ongoing,ongoing"
1110,Cameroon,United States,2019,2022,0,,0,0,1,0,0,0,0,democracy,ongoing
1111,China,United States,2019,2022,1,"exp_part, imp_part",0,0,0,1,0,0,0,human_rights,ongoing
1112,Dominican Republic,United States,2019,2022,0,,0,0,1,0,0,0,0,other,ongoing
1113,El Salvador,United States,2019,2019,0,,0,0,1,0,0,0,0,policy_change,success_total
1114,El Salvador,United States,2019,2020,0,,0,0,1,0,0,0,0,policy_change,success_total
1115,Ghana,United States,2019,2020,0,,0,0,0,1,0,0,0,policy_change,success_total
1116,Guatemala,United States,2019,2020,0,,0,0,1,0,0,0,0,policy_change,success_total
1117,Guatemala,United States,2019,2019,0,,0,0,1,0,0,0,0,policy_change,success_total
1118,Honduras,United States,2019,2019,0,,0,0,1,0,0,0,0,policy_change,success_total
1119,Honduras,United States,2019,2020,0,,0,0,1,0,0,0,0,policy_change,success_total
1120,Iran,United States,2019,2022,0,,0,0,1,0,0,0,0,terrorism,ongoing
1121,Iraq,United States,2019,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,"democracy,human_rights,other","ongoing,ongoing,ongoing"
1122,Latvia,United States,2019,2019,0,,0,0,1,0,0,0,0,other,nego_settlement
1123,Latvia,United States,2019,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,other,ongoing
1124,Lebanon,Argentina,2019,2022,0,,0,0,0,1,0,0,0,terrorism,ongoing
1125,Lesotho,United States,2019,2021,0,,0,0,0,1,0,0,0,other,failed
1126,Mali,United States,2019,2022,0,,0,0,1,1,0,0,0,"democracy,human_rights,terrorism","ongoing,ongoing,ongoing"
1127,Myanmar,United States,2019,2022,0,,0,0,1,0,0,0,0,human_rights,ongoing
1128,Nicaragua,Canada,2019,2022,1,"exp_part, imp_part",0,0,1,1,0,0,0,human_rights,ongoing
1129,Nigeria,United States,2019,2021,0,,0,0,0,1,0,0,0,terrorism,failed
1130,Nigeria,United States,2019,2022,0,,0,0,0,1,0,0,0,"democracy,human_rights","ongoing,ongoing"
1131,Pakistan,United States,2019,2022,0,,0,0,0,1,0,0,0,policy_change,ongoing
1132,South Africa,United States,2019,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,other,ongoing
1133,"Syria, Russia, Iran",United States,2019,2022,0,,0,0,1,1,0,1,0,"end_war,human_rights","ongoing,ongoing"
1134,Turkey,EU,2019,2022,0,,0,0,1,1,0,0,1,policy_change,ongoing
1135,Venezuela,United States,2019,2019,0,,0,0,1,0,0,0,0,democracy,success_total
1136,Venezuela,United States,2019,2022,1,imp_part,0,0,1,0,1,0,0,"human_rights,democracy","ongoing,ongoing"
1137,Afghanistan,United Kingdom,2020,2022,0,,1,1,1,1,1,0,0,"terrorism,end_war","ongoing,ongoing"
1138,Belarus,EU,2020,2022,0,,0,0,1,1,0,0,1,"democracy,human_rights","ongoing,ongoing"
1139,Belarus,"Lithuania, Latvia, Estonia",2020,2022,0,,0,0,0,1,0,0,1,"democracy,human_rights","ongoing,ongoing"
1140,Burundi,United States,2020,2022,0,,0,0,0,1,0,0,0,policy_change,ongoing
1141,Central African Republic,United States,2020,2022,1,"exp_part,imp_part",0,0,1,1,0,0,0,human_rights,ongoing
1142,Ceylon,United States,2020,2022,0,,0,0,0,1,0,0,0,human_rights,ongoing
1143,China,United States,2020,2022,1,"exp_part, imp_part",0,0,1,1,0,0,0,"human_rights,other","ongoing,ongoing"
1144,El Salvador,United States,2020,2022,0,,0,0,1,1,0,0,0,human_rights,ongoing
1145,"Estonia, Latvia, Lithuania",Belarus,2020,2022,0,,0,0,0,1,0,1,0,policy_change,ongoing
1146,Ethiopia (excludes Eritrea),EU,2020,2022,0,,0,0,0,1,0,0,1,end_war,ongoing
1147,Ethiopia (excludes Eritrea),United States,2020,2022,0,,0,0,0,1,0,0,0,end_war,ongoing
1148,"Gambia, The",United Kingdom,2020,2022,0,,0,0,1,1,0,0,0,human_rights,ongoing
1149,"Gambia, The",United States,2020,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,other,ongoing
1150,Haiti,United States,2020,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,human_rights,ongoing
1151,Hong Kong,United States,2020,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,policy_change,ongoing
1152,Iran,United States,2020,2022,1,"exp_part,imp_part",0,0,1,1,0,0,0,"terrorism,policy_change","ongoing,ongoing"
1153,Jamaica,United States,2020,2022,0,,0,0,1,1,0,0,0,human_rights,ongoing
1154,Kyrgyzstan,United States,2020,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,other,ongoing
1155,"Latvia, Lithuania, Estonia",Belarus,2020,2022,0,,0,0,0,1,0,1,0,policy_change,ongoing
1156,Lebanon,EU,2020,2022,0,,0,0,0,1,0,0,1,terrorism,ongoing
1157,Lebanon,Lithuania,2020,2022,0,,0,0,0,1,0,0,0,terrorism,ongoing
1158,Lebanon,United States,2020,2022,1,"exp_part, imp_part",0,0,1,1,0,0,0,terrorism,ongoing
1159,Lesotho,United States,2020,2021,1,"exp_part, imp_part",0,0,1,0,0,0,0,other,failed
1160,Liberia,United States,2020,2022,1,"exp_part, imp_part",0,0,1,1,0,0,0,other,ongoing
1161,Libya,EU,2020,2022,0,,0,0,1,1,0,0,1,"policy_change,human_rights","ongoing,ongoing"
1162,Libya,United States,2020,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,"other,destab_regime","ongoing,ongoing"
1163,Mali,United States,2020,2022,0,,0,1,0,0,0,0,0,"end_war,democracy","ongoing,ongoing"
1164,Malta,United States,2020,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,"other,destab_regime","ongoing,ongoing"
1165,Moldova,United States,2020,2022,0,,0,0,0,1,0,0,0,other,ongoing
1166,Nicaragua,EU,2020,2022,0,,0,0,1,1,0,0,1,human_rights,ongoing
1167,Nicaragua,United Kingdom,2020,2022,0,,0,0,1,1,0,0,0,human_rights,ongoing
1168,Russia,United States,2020,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,human_rights,ongoing
1169,South Vietnam,United States,2020,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,policy_change,ongoing
1170,Syria,United States,2020,2022,0,,0,0,1,0,0,0,0,end_war,ongoing
1171,Tanzania,United States,2020,2022,0,,0,0,0,1,0,0,0,human_rights,ongoing
1172,Turkey,United States,2020,2022,1,"exp_part, imp_part",0,0,1,1,0,0,0,policy_change,ongoing
1173,Venezuela,United States,2020,2022,1,"exp_compl,imp_part",0,0,1,0,0,0,0,democracy,ongoing
1174,"Yemen, North",United States,2020,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,human_rights,ongoing
1175,Afghanistan,United Kingdom,2021,2022,0,,1,1,1,1,0,0,0,terrorism,ongoing
1176,Albania,United States,2021,2022,0,,0,0,0,1,0,0,0,other,ongoing
1177,Angola,United States,2021,2022,1,"exp_part, imp_part",0,0,1,1,0,0,0,other,ongoing
1178,Bangladesh,United States,2021,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,"human_rights,other","ongoing,ongoing"
1179,Belarus,EU,2021,2022,0,,0,0,1,1,0,0,1,"democracy,human_rights","ongoing,ongoing"
1180,Belarus,"EU, Macedonia, Montenegro, Serbia, Albania",2021,2022,0,,0,0,0,1,1,0,1,"democracy,human_rights","ongoing,ongoing"
1181,Belarus,United Kingdom,2021,2022,0,,0,0,1,1,0,0,0,"democracy,human_rights","ongoing,ongoing"
1182,Belarus,United States,2021,2022,0,,0,0,1,1,0,0,0,"democracy,human_rights","ongoing,ongoing"
1183,Brazil,United States,2021,2022,0,,0,0,1,0,0,0,0,other,ongoing
1184,Bulgaria,United States,2021,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,other,ongoing
1185,Burundi,United Kingdom,2021,2022,0,,0,0,1,0,0,0,0,"democracy,human_rights","failed,failed"
1186,Cambodia,United States,2021,2022,0,,1,0,0,0,0,0,0,"policy_change,human_rights,other","ongoing,ongoing,ongoing"
1187,Cameroon,United Kingdom,2021,2022,0,,0,0,1,0,0,0,0,other,ongoing
1188,Cameroon,United States,2021,2022,0,,0,0,0,1,0,0,0,"end_war,human_rights","ongoing,ongoing"
1189,Central African Republic,EU,2021,2022,0,,0,1,0,0,0,0,1,"policy_change,prevent_war","ongoing,ongoing"
1190,Central African Republic,United Kingdom,2021,2022,0,,1,1,1,1,0,0,0,"end_war,human_rights,other","ongoing,ongoing,ongoing"
1191,Central African Republic,United States,2021,2022,1,"exp_part,imp_part",0,0,1,0,0,0,0,human_rights,ongoing
1192,Ceylon,United States,2021,2022,0,,0,0,0,1,0,0,0,human_rights,ongoing
1193,China,Canada,2021,2022,0,,0,0,1,1,0,0,0,human_rights,ongoing
1194,China,EU,2021,2022,0,,0,0,1,1,0,0,1,"policy_change,human_rights","ongoing,ongoing"
1195,China,United Kingdom,2021,2022,0,,1,1,1,1,0,0,0,human_rights,ongoing
1196,China,United States,2021,2022,0,,0,0,1,1,0,0,0,human_rights,ongoing
1197,"Congo, Democratic Republic of the",United Kingdom,2021,2022,0,,1,1,1,1,0,0,0,"end_war,human_rights,democracy","ongoing,ongoing,ongoing"
1198,"Congo, Democratic Republic of the",United States,2021,2022,1,"exp_part, imp_part",0,0,1,1,0,0,0,"terrorism,other","ongoing,ongoing"
1199,EU,China,2021,2022,1,"exp_part, imp_part",0,0,0,1,0,1,0,policy_change,ongoing
1200,EU,Russia,2021,2022,0,,0,0,0,1,0,1,0,policy_change,ongoing
1201,"Egypt, Arab Rep.",United Kingdom,2021,2022,1,exp_part,1,0,0,0,0,0,0,"human_rights,democracy","ongoing,ongoing"
1202,"Egypt, Arab Rep.",United Kingdom,2021,2021,0,,0,0,1,0,0,0,0,other,success_total
1203,"Egypt, Arab Rep.",United States,2021,2022,0,,0,0,1,0,0,0,0,human_rights,ongoing
1204,El Salvador,United States,2021,2022,0,,0,0,1,1,0,0,0,"policy_change,democracy,other","ongoing,ongoing,ongoing"
1205,Equatorial Guinea,United Kingdom,2021,2022,0,,0,0,1,1,0,0,0,other,ongoing
1206,Eritrea,United States,2021,2022,0,,0,0,1,0,0,0,0,end_war,ongoing
1207,Ethiopia (excludes Eritrea),United States,2021,2022,1,"exp_part, imp_part",0,0,1,1,0,0,0,"human_rights,end_war","ongoing,ongoing"
1208,Guatemala,United States,2021,2022,0,,0,0,0,1,0,0,0,"democracy,other","ongoing,ongoing"
1209,Guatemala,"United States, United Kingdom",2021,2022,1,"exp_part, imp_part",0,0,1,0,0,0,1,"human_rights,other","ongoing,ongoing"
1210,Guinea,African Union,2021,2022,0,,0,0,0,0,1,0,1,"end_war,democracy","ongoing,ongoing"
1211,Guinea,ECOWAS,2021,2022,0,,0,0,1,1,1,0,1,"end_war,democracy","ongoing,ongoing"
1212,Guinea,United Kingdom,2021,2022,0,,0,0,1,1,0,0,0,human_rights,ongoing
1213,Guinea,United States,2021,2022,0,,0,0,1,0,0,0,0,"end_war,democracy","ongoing,ongoing"
1214,Honduras,United States,2021,2022,0,,0,0,0,1,0,0,0,"democracy,other","ongoing,ongoing"
1215,Iran,United States,2021,2022,1,"exp_part,imp_part",0,0,1,0,0,0,0,policy_change,ongoing
1216,Iraq,United Kingdom,2021,2022,0,,1,0,1,0,0,0,0,"terrorism,end_war,prevent_war,other","ongoing,ongoing,ongoing,ongoing"
1217,Iraq,United States,2021,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,"human_rights,other","ongoing,ongoing"
1218,Kuwait,United States,2021,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,terrorism,ongoing
1219,Lebanon,Australia,2021,2022,0,,0,0,1,0,0,0,0,terrorism,ongoing
1220,Lebanon,United Kingdom,2021,2022,0,,1,1,1,1,0,0,0,"terrorism,end_war,other","ongoing,ongoing,ongoing"
1221,Lebanon,United States,2021,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,terrorism,ongoing
1222,Liberia,United States,2021,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,other,ongoing
1223,Libya,United Kingdom,2021,2022,1,exp_part,0,0,1,1,0,0,0,"human_rights,other","ongoing,ongoing"
1224,Libya,United States,2021,2022,0,,0,0,1,0,0,0,0,human_rights,ongoing
1225,Lithuania,China,2021,2022,1,"exp_part, imp_part",0,0,0,0,1,0,0,policy_change,ongoing
1226,Mali,ECOWAS,2021,2022,0,,0,0,0,0,1,0,1,"end_war,democracy","ongoing,ongoing"
1227,Mali,France,2021,2021,0,,0,1,0,0,0,0,0,end_war,failed
1228,Mali,United Kingdom,2021,2022,0,,0,0,1,0,0,0,0,other,ongoing
1229,Moldova,United Kingdom,2021,2022,0,,0,0,0,1,0,0,0,policy_change,ongoing
1230,Mozambique,United States,2021,2022,1,"exp_part, imp_part",0,0,1,1,0,0,0,terrorism,ongoing
1231,Myanmar,EU,2021,2022,0,,0,0,1,1,0,0,1,"human_rights,democracy,end_war","ongoing,ongoing,ongoing"
1232,Myanmar,Switzerland,2021,2022,0,,0,0,1,1,0,0,0,"human_rights,democracy","ongoing,ongoing"
1233,Myanmar,United Kingdom,2021,2022,1,exp_part,1,1,1,1,0,0,0,"human_rights,democracy,end_war","ongoing,ongoing,ongoing"
1234,Myanmar,United States,2021,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,"human_rights,democracy,end_war","ongoing,ongoing,ongoing"
1235,Nicaragua,United Kingdom,2021,2022,0,,0,0,1,1,0,0,0,"human_rights,democracy,other","ongoing,ongoing,ongoing"
1236,Nicaragua,United States,2021,2022,0,,0,0,1,0,0,0,0,"human_rights,democracy,other","ongoing,ongoing,ongoing"
1237,Palestine,United Kingdom,2021,2022,0,,0,0,1,0,0,0,0,terrorism,ongoing
1238,Paraguay,United States,2021,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,"human_rights,other","ongoing,ongoing"
1239,Philippines,United Kingdom,2021,2022,0,,0,0,1,0,0,0,0,terrorism,ongoing
1240,Russia,United Kingdom,2021,2022,1,"exp_part, imp_part",1,1,1,1,0,0,0,policy_change,ongoing
1241,Rwanda,UN,2021,2022,0,,0,0,1,0,0,0,1,other,ongoing
1242,Saudi Arabia,United States,2021,2022,1,"exp_part, imp_part",0,0,1,1,0,0,0,"democracy,human_rights","ongoing,ongoing"
1243,Somalia,United Kingdom,2021,2022,1,imp_part,1,1,1,1,0,0,0,"end_war,human_rights,terrorism","ongoing,ongoing,ongoing"
1244,South Sudan,United Kingdom,2021,2022,0,,1,1,1,1,0,0,0,"human_rights,end_war,territorial_conflict","ongoing,ongoing,ongoing"
1245,South Sudan,United States,2021,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,other,ongoing
1246,Sudan,United Kingdom,2021,2022,0,,1,1,1,1,0,0,0,"end_war,human_rights","ongoing,ongoing"
1247,Sudan,United States,2021,2022,0,,0,0,1,0,0,0,0,end_war,failed
1248,Syria,United Kingdom,2021,2022,1,"exp_part, imp_part",1,0,1,0,0,0,0,"human_rights,end_war","ongoing,ongoing"
1249,Taiwan,China,2021,2022,1,"exp_part, imp_part",0,0,0,0,0,0,0,policy_change,ongoing
1250,Taiwan,Hong Kong,2021,2022,0,,0,0,0,1,0,0,0,policy_change,ongoing
1251,Tanzania,United States,2021,2022,1,"exp_part, imp_part",0,0,1,1,0,0,0,"terrorism,democracy","ongoing,ongoing"
1252,Transjordan,United Kingdom,2021,2022,0,,0,0,1,0,0,0,0,other,ongoing
1253,Tunisia,United Kingdom,2021,2022,0,,0,0,1,0,0,0,0,other,ongoing
1254,Turkey,United Kingdom,2021,2022,0,,0,0,1,1,0,0,0,policy_change,ongoing
1255,Uganda,United States,2021,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,human_rights,ongoing
1256,Ukraine,United Kingdom,2021,2022,1,"exp_part, imp_part",0,0,1,1,1,0,0,"policy_change,other","ongoing,ongoing"
1257,Ukraine,United States,2021,2022,1,"exp_part, imp_part",0,0,1,1,0,0,0,other,ongoing
1258,United States,China,2021,2022,0,,0,0,1,1,0,0,0,policy_change,ongoing
1259,United States,Hong Kong,2021,2022,0,,0,0,1,1,0,0,0,policy_change,ongoing
1260,Venezuela,United Kingdom,2021,2022,1,exp_part,1,1,1,1,0,0,0,"democracy,human_rights","ongoing,ongoing"
1261,Western Balkans,United States,2021,2022,0,,0,0,0,1,0,1,0,"human_rights,democracy,other","ongoing,ongoing,ongoing"
1262,"Yemen, North",United Kingdom,2021,2022,0,,1,1,1,1,0,0,0,"end_war,terrorism,human_rights","ongoing,ongoing,ongoing"
1263,Zimbabwe,United Kingdom,2021,2022,1,exp_part,1,1,1,1,0,0,0,"democracy,human_rights","ongoing,ongoing"
1264,Afghanistan,United States,2022,2022,0,,0,0,1,0,0,0,0,"human_rights,democracy","ongoing,ongoing"
1265,"Albania, Bosnia and Herzegovina, Macedonia, Montenegro",United States,2022,2022,0,,0,0,1,0,0,1,0,other,ongoing
1266,Belarus,Australia,2022,2022,0,,0,0,1,1,0,0,0,"policy_change,end_war","ongoing,ongoing"
1267,Belarus,EU,2022,2022,1,"exp_part, imp_part",0,0,1,0,1,0,1,"policy_change,end_war","ongoing,ongoing"
1268,Belarus,Japan,2022,2022,1,exp_part,0,0,1,0,0,0,0,"policy_change,end_war","ongoing,ongoing"
1269,Belarus,"Korea, South",2022,2022,1,exp_part,0,0,0,0,0,0,0,"policy_change,end_war","ongoing,ongoing"
1270,Belarus,Switzerland,2022,2022,1,"exp_part,imp_part",0,0,1,0,1,0,0,"policy_change,end_war","ongoing,ongoing"
1271,Belarus,United Kingdom,2022,2022,1,"exp_part,imp_part",0,0,1,1,1,0,0,"policy_change,end_war","ongoing,ongoing"
1272,Belarus,United States,2022,2022,1,"exp_part, imp_part",0,0,1,0,1,0,0,"policy_change,end_war","ongoing,ongoing"
1273,Bosnia and Herzegovina,United States,2022,2022,0,,0,0,1,1,0,0,0,other,ongoing
1274,Bulgaria,Russia,2022,2022,1,exp_part,0,0,0,0,0,0,0,policy_change,ongoing
1275,Burkina Faso,Denmark,2022,2022,0,,0,0,1,0,0,0,0,"democracy,end_war",ongoing
1276,Burkina Faso,ECOWAS,2022,2022,0,,0,0,0,0,1,0,1,democracy,ongoing
1277,Burkina Faso,United States,2022,2022,0,,0,0,1,0,0,0,0,end_war,ongoing
1278,China,United States,2022,2022,0,,0,0,0,1,0,0,0,policy_change,ongoing
1279,"Congo, Democratic Republic of the",United States,2022,2022,0,,0,0,1,0,0,0,0,"prevent_war,other","ongoing,ongoing"
1280,EEU,Russia,2022,2022,1,exp_part,0,0,0,0,0,1,0,policy_change,ongoing
1281,EU,Russia,2022,2022,1,"exp_part, imp_part",0,0,1,1,1,1,0,policy_change,ongoing
1282,Ecuador,United States,2022,2022,0,,0,0,1,0,0,0,0,other,ongoing
1283,Guatemala,United States,2022,2022,0,,0,0,1,0,0,0,0,other,ongoing
1284,Guinea,United States,2022,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,"terrorism,other","ongoing,ongoing"
1285,Honduras,United States,2022,2022,0,,0,0,0,1,0,0,0,"democracy,other","ongoing,ongoing"
1286,Indonesia,United States,2022,2022,0,,0,0,0,1,0,0,0,terrorism,ongoing
1287,Iran,United States,2022,2022,0,,0,0,1,0,0,0,0,"prevent_war,terrorism","ongoing,ongoing"
1288,Iraq,United States,2022,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,terrorism,ongoing
1289,"Korea, North",United States,2022,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,prevent_war,ongoing
1290,Lebanon,United States,2022,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,terrorism,ongoing
1291,Mali,Denmark,2022,2022,0,,0,0,1,0,0,0,0,policy_change,ongoing
1292,Mali,ECOWAS,2022,2022,1,"exp_part, imp_part",0,0,1,1,1,0,1,democracy,ongoing
1293,Mali,EU,2022,2022,0,,0,0,1,1,0,0,1,democracy,ongoing
1294,Mexico,United States,2022,2022,0,,0,0,1,0,0,0,0,other,ongoing
1295,Mozambique,United States,2022,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,terrorism,ongoing
1296,Nigeria,United States,2022,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,terrorism,ongoing
1297,Palestine,Israel,2022,2022,0,,0,0,0,1,0,0,0,terrorism,ongoing
1298,Poland,Russia,2022,2022,1,exp_part,0,0,0,0,0,0,0,policy_change,ongoing
1299,"Poland,Hungary",EU,2022,2022,0,,0,0,1,0,0,1,1,democracy,ongoing
1300,Russia,Australia,2022,2022,1,"exp_part,imp_compl",0,0,1,1,1,0,0,"policy_change,prevent_war,end_war,democracy","ongoing,ongoing,ongoing,ongoing"
1301,Russia,Canada,2022,2022,1,"exp_part,imp_compl",0,0,1,1,1,0,0,end_war,ongoing
1302,Russia,"EU, Macedonia, Albania, Kosovo",2022,2022,1,"exp_part,imp_part",0,0,1,1,1,0,1,"policy_change,prevent_war,end_war","ongoing,ongoing,ongoing"
1303,Russia,"G7, EU",2022,2022,1,"exp_part,imp_part",0,0,1,0,0,0,1,end_war,ongoing
1304,Russia,Germany,2022,2022,1,imp_part,0,0,0,0,1,0,0,"policy_change,prevent_war","ongoing,ongoing"
1305,Russia,Iceland,2022,2022,1,"exp_part,imp_part",0,0,1,1,1,0,0,end_war,ongoing
1306,Russia,Japan,2022,2022,1,"exp_part,imp_part",0,0,1,1,0,0,0,"policy_change,prevent_war,end_war","ongoing,ongoing,ongoing"
1307,Russia,"Korea, South",2022,2022,1,exp_part,0,0,1,0,0,0,0,end_war,ongoing
1308,Russia,Liechtenstein,2022,2022,0,,0,0,1,0,0,0,0,end_war,ongoing
1309,Russia,Norway,2022,2022,1,"exp_part,imp_part",0,0,1,1,1,0,0,end_war,ongoing
1310,Russia,Singapore,2022,2022,1,exp_part,0,0,1,0,0,0,0,end_war,ongoing
1311,Russia,Switzerland,2022,2022,1,"exp_part,imp_part",0,0,1,1,1,0,0,end_war,ongoing
1312,Russia,Taiwan,2022,2022,1,exp_part,0,0,0,0,0,0,0,end_war,ongoing
1313,Russia,United Kingdom,2022,2022,1,"exp_part,imp_part",0,0,1,1,1,0,0,"policy_change,prevent_war,end_war,democracy","ongoing,ongoing,ongoing,ongoing"
1314,Russia,United States,2022,2022,1,"exp_part, imp_part",0,0,1,1,1,0,0,"policy_change,prevent_war,end_war","ongoing,ongoing,ongoing"
1315,Russia,"United States, EU, United Kingdom, Canada, France, Germany, Italy, Japan",2022,2022,0,,0,0,1,0,1,0,1,end_war,ongoing
1316,Russia,"United States, United Kingdom, Canada",2022,2022,0,,0,0,1,0,0,0,1,end_war,ongoing
1317,Somalia,United States,2022,2022,0,,0,0,0,1,0,0,0,democracy,ongoing
1318,Sudan,United States,2022,2022,1,"exp_part, imp_part",0,0,1,0,0,0,0,"human_rights,democracy","ongoing,ongoing"
